subject,attn,block,object,occluder,rep,x,y
F131,on,17,sportsCar,upper,8,734.099975585938,547
F131,on,18,bear,lower,1,697,535.299987792969
F131,on,18,bear,lower,2,718.599975585938,536.700012207031
F131,on,18,bear,lower,3,722.799987792969,543.299987792969
F131,on,18,bear,lower,4,690.700012207031,666.400024414062
F131,on,18,bear,lower,5,725.200012207031,562.599975585938
F131,on,18,bear,lower,6,725.200012207031,536.700012207031
F131,on,18,bear,lower,7,NaN,NaN
F131,on,18,bear,lower,8,711.799987792969,546.099975585938
F131,on,19,bison,complete,1,725.299987792969,554.599975585938
F131,on,19,bison,complete,2,726.099975585938,549
F131,on,19,bison,complete,3,NaN,NaN
F131,on,19,bison,complete,4,721.700012207031,574.400024414062
F131,on,19,bison,complete,5,720.400024414062,537.900024414062
F131,on,19,bison,complete,6,717.400024414062,545.099975585938
F131,on,19,bison,complete,7,714.099975585938,546.700012207031
F131,on,19,bison,complete,8,708.299987792969,538.099975585938
F131,on,20,hare,complete,1,714,569.599975585938
F131,on,20,hare,complete,2,695.400024414062,644.900024414062
F131,on,20,hare,complete,3,688.900024414062,682.299987792969
F131,on,20,hare,complete,4,707,563.599975585938
F131,on,20,hare,complete,5,NaN,NaN
F131,on,20,hare,complete,6,694.299987792969,601.599975585938
F131,on,20,hare,complete,7,701.799987792969,575.700012207031
F131,on,20,hare,complete,8,696.200012207031,535.099975585938
F131,on,21,elephant,lower,1,693.5,522
F131,on,21,elephant,lower,2,704.5,528.900024414062
F131,on,21,elephant,lower,3,706.5,611.599975585938
F131,on,21,elephant,lower,4,722.700012207031,546.700012207031
F131,on,21,elephant,lower,5,724.400024414062,511.799987792969
F131,on,21,elephant,lower,6,NaN,NaN
F131,on,21,elephant,lower,7,715.799987792969,558.5
F131,on,21,elephant,lower,8,726.700012207031,560.700012207031
F131,on,22,bison,upper,1,720.099975585938,546
F131,on,22,bison,upper,2,726.900024414062,540
F131,on,22,bison,upper,3,737.099975585938,539.799987792969
F131,on,22,bison,upper,4,730.599975585938,551.099975585938
F131,on,22,bison,upper,5,724.900024414062,552.5
F131,on,22,bison,upper,6,718.200012207031,554.5
F131,on,22,bison,upper,7,708.599975585938,556.700012207031
F131,on,22,bison,upper,8,711.200012207031,546.099975585938
F131,on,23,elephant,complete,1,710.700012207031,550.299987792969
F131,on,23,elephant,complete,2,716.299987792969,558.200012207031
F131,on,23,elephant,complete,3,721.900024414062,567.200012207031
F131,on,23,elephant,complete,4,721.900024414062,568.799987792969
F131,on,23,elephant,complete,5,723,557
F131,on,23,elephant,complete,6,721.799987792969,556.099975585938
F131,on,23,elephant,complete,7,NaN,NaN
F131,on,23,elephant,complete,8,724.799987792969,556.799987792969
F131,on,24,lamp,lower,1,710,549.799987792969
F131,on,24,lamp,lower,2,720.400024414062,551.099975585938
F131,on,24,lamp,lower,3,729.099975585938,542.900024414062
F131,on,24,lamp,lower,4,706.700012207031,668.099975585938
F131,on,24,lamp,lower,5,719,654.400024414062
F131,on,24,lamp,lower,6,721.599975585938,663.400024414062
F131,on,24,lamp,lower,7,750,585.599975585938
F131,on,24,lamp,lower,8,720.200012207031,559.5
M015,off,1,teapot,complete,1,774.5,603.200012207031
M015,off,1,teapot,complete,2,783.700012207031,606.700012207031
M015,off,1,teapot,complete,3,784.299987792969,604.400024414062
M015,off,1,teapot,complete,4,784.900024414062,607.599975585938
M015,off,1,teapot,complete,5,776.099975585938,604.299987792969
M015,off,1,teapot,complete,6,773.599975585938,607.599975585938
M015,off,1,teapot,complete,7,776.799987792969,605.299987792969
M015,off,1,teapot,complete,8,776.200012207031,601.799987792969
M015,off,2,bison,upper,1,786.099975585938,614.5
M015,off,2,bison,upper,2,781.900024414062,608.099975585938
M015,off,2,bison,upper,3,775.700012207031,603
M015,off,2,bison,upper,4,784.299987792969,604.900024414062
M015,off,2,bison,upper,5,786.700012207031,613
M015,off,2,bison,upper,6,789.200012207031,598.400024414062
M015,off,2,bison,upper,7,782.200012207031,603.799987792969
M015,off,2,bison,upper,8,785.200012207031,600.900024414062
M015,off,3,sportsCar,lower,1,774.200012207031,598.099975585938
M015,off,3,sportsCar,lower,2,774.799987792969,592.900024414062
M015,off,3,sportsCar,lower,3,772.900024414062,599.5
M015,off,3,sportsCar,lower,4,773.799987792969,607.200012207031
M015,off,3,sportsCar,lower,5,770,596.5
M015,off,3,sportsCar,lower,6,769.200012207031,588.5
M015,off,3,sportsCar,lower,7,772.700012207031,584.700012207031
M015,off,3,sportsCar,lower,8,769.700012207031,587.700012207031
M015,off,4,elephant,upper,1,774.299987792969,595.099975585938
M015,off,4,elephant,upper,2,771.700012207031,584.099975585938
M015,off,4,elephant,upper,3,769.400024414062,584.400024414062
M015,off,4,elephant,upper,4,769.799987792969,583
M015,off,4,elephant,upper,5,765.900024414062,577.700012207031
M015,off,4,elephant,upper,6,761.799987792969,588.900024414062
M015,off,4,elephant,upper,7,767.400024414062,590.700012207031
M015,off,4,elephant,upper,8,772,605
M015,off,5,hare,lower,1,767.400024414062,608.900024414062
M015,off,5,hare,lower,2,767.099975585938,608.5
M015,off,5,hare,lower,3,769.799987792969,596.900024414062
M015,off,5,hare,lower,4,767.900024414062,603.900024414062
M015,off,5,hare,lower,5,765.799987792969,594.700012207031
M015,off,5,hare,lower,6,768.400024414062,590.200012207031
M015,off,5,hare,lower,7,769.700012207031,588.299987792969
M015,off,5,hare,lower,8,766.599975585938,586.200012207031
M015,off,6,bison,lower,1,773.299987792969,579.700012207031
M015,off,6,bison,lower,2,771.200012207031,580.200012207031
M015,off,6,bison,lower,3,772.400024414062,593.599975585938
M015,off,6,bison,lower,4,772.900024414062,593.400024414062
M015,off,6,bison,lower,5,775.5,592.299987792969
M015,off,6,bison,lower,6,772.5,591.099975585938
M015,off,6,bison,lower,7,767.5,589.700012207031
M015,off,6,bison,lower,8,770.400024414062,598.700012207031
M015,off,7,elephant,lower,1,812.700012207031,625.400024414062
M015,off,7,elephant,lower,2,809.400024414062,624.799987792969
M015,off,7,elephant,lower,3,808,618.099975585938
M015,off,7,elephant,lower,4,800.400024414062,612.5
M015,off,7,elephant,lower,5,813.299987792969,623.200012207031
M015,off,7,elephant,lower,6,800.299987792969,636.099975585938
M015,off,7,elephant,lower,7,800.200012207031,625.700012207031
M015,off,7,elephant,lower,8,797.799987792969,625.700012207031
M015,off,8,lamp,complete,1,773.599975585938,626.299987792969
M015,off,8,lamp,complete,2,779.400024414062,620.099975585938
M015,off,8,lamp,complete,3,777.900024414062,626.799987792969
M015,off,8,lamp,complete,4,772.700012207031,627.099975585938
M015,off,8,lamp,complete,5,767.099975585938,618.900024414062
M015,off,8,lamp,complete,6,770.599975585938,619.900024414062
M015,off,8,lamp,complete,7,775.700012207031,609.299987792969
M015,off,8,lamp,complete,8,777.299987792969,618.5
M015,off,9,elephant,complete,1,790.5,612
M015,off,9,elephant,complete,2,782.900024414062,612.799987792969
M015,off,9,elephant,complete,3,775.200012207031,609.799987792969
M015,off,9,elephant,complete,4,770.700012207031,608.799987792969
M015,off,9,elephant,complete,5,773.299987792969,603.299987792969
M015,off,9,elephant,complete,6,778.900024414062,615.900024414062
M015,off,9,elephant,complete,7,778.700012207031,616.200012207031
M015,off,9,elephant,complete,8,781.799987792969,619.5
M015,off,10,hare,upper,1,779.599975585938,617.599975585938
M015,off,10,hare,upper,2,777.099975585938,621.099975585938
M015,off,10,hare,upper,3,781.299987792969,623.599975585938
M015,off,10,hare,upper,4,778.099975585938,625.299987792969
M015,off,10,hare,upper,5,782.299987792969,624.900024414062
M015,off,10,hare,upper,6,784.400024414062,620.299987792969
M015,off,10,hare,upper,7,789,621
M015,off,10,hare,upper,8,789.400024414062,614.200012207031
M015,off,11,jeep,complete,1,782.200012207031,597.900024414062
M015,off,11,jeep,complete,2,783.700012207031,594.299987792969
M015,off,11,jeep,complete,3,785.599975585938,603.099975585938
M015,off,11,jeep,complete,4,786.900024414062,612.700012207031
M015,off,11,jeep,complete,5,793.400024414062,619.599975585938
M015,off,11,jeep,complete,6,779.900024414062,608.200012207031
M015,off,11,jeep,complete,7,778.700012207031,599.700012207031
M015,off,11,jeep,complete,8,765.700012207031,589.400024414062
M015,off,12,bison,complete,1,779.700012207031,616.900024414062
M015,off,12,bison,complete,2,765.200012207031,587.900024414062
M015,off,12,bison,complete,3,769.299987792969,587.5
M015,off,12,bison,complete,4,768.900024414062,602.099975585938
M015,off,12,bison,complete,5,772.099975585938,601.900024414062
M015,off,12,bison,complete,6,773.200012207031,602.400024414062
M015,off,12,bison,complete,7,755.900024414062,604.5
M015,off,12,bison,complete,8,762.700012207031,611.200012207031
M015,off,13,jeep,upper,1,781.099975585938,627.599975585938
M015,off,13,jeep,upper,2,752,607.700012207031
M015,off,13,jeep,upper,3,753.299987792969,600.400024414062
M015,off,13,jeep,upper,4,758.200012207031,607.5
M015,off,13,jeep,upper,5,762.900024414062,621.599975585938
M015,off,13,jeep,upper,6,758.5,618.299987792969
M015,off,13,jeep,upper,7,757,619.400024414062
M015,off,13,jeep,upper,8,757.900024414062,627.900024414062
M015,off,14,sportsCar,upper,1,765.799987792969,605.200012207031
M015,off,14,sportsCar,upper,2,766.799987792969,608.599975585938
M015,off,14,sportsCar,upper,3,764.799987792969,600.400024414062
M015,off,14,sportsCar,upper,4,760.599975585938,594
M015,off,14,sportsCar,upper,5,765.700012207031,598
M015,off,14,sportsCar,upper,6,766.400024414062,592.5
M015,off,14,sportsCar,upper,7,770.900024414062,592.299987792969
M015,off,14,sportsCar,upper,8,774.900024414062,597.900024414062
M015,off,15,bear,lower,1,773.700012207031,593.900024414062
M015,off,15,bear,lower,2,772.299987792969,598.299987792969
M015,off,15,bear,lower,3,768.599975585938,602.700012207031
M015,off,15,bear,lower,4,772.400024414062,593.700012207031
M015,off,15,bear,lower,5,778.5,604.5
M015,off,15,bear,lower,6,775.700012207031,599.900024414062
M015,off,15,bear,lower,7,779.599975585938,595
M015,off,15,bear,lower,8,775.400024414062,595.299987792969
M015,off,16,bear,upper,1,780.099975585938,580.599975585938
M015,off,16,bear,upper,2,777.700012207031,592.400024414062
M015,off,16,bear,upper,3,782,593.200012207031
M015,off,16,bear,upper,4,783.099975585938,589.900024414062
M015,off,16,bear,upper,5,784.599975585938,590.299987792969
M015,off,16,bear,upper,6,789.099975585938,594.900024414062
M015,off,16,bear,upper,7,788.5,600.900024414062
M015,off,16,bear,upper,8,793.099975585938,600.799987792969
M015,off,17,teapot,lower,1,796,611.400024414062
M015,off,17,teapot,lower,2,782.400024414062,598.799987792969
M015,off,17,teapot,lower,3,785.900024414062,596.5
M015,off,17,teapot,lower,4,787,600.400024414062
M015,off,17,teapot,lower,5,770.299987792969,603.400024414062
M015,off,17,teapot,lower,6,781.799987792969,606.400024414062
M015,off,17,teapot,lower,7,784.099975585938,601.5
M015,off,17,teapot,lower,8,793.700012207031,605.299987792969
M015,off,18,teapot,upper,1,799.599975585938,584.900024414062
M015,off,18,teapot,upper,2,780.099975585938,600.099975585938
M015,off,18,teapot,upper,3,790.799987792969,593.599975585938
M015,off,18,teapot,upper,4,779,606.299987792969
M015,off,18,teapot,upper,5,792.700012207031,597.5
M015,off,18,teapot,upper,6,789,606.299987792969
M015,off,18,teapot,upper,7,784.5,606.900024414062
M015,off,18,teapot,upper,8,785.200012207031,602.200012207031
M015,off,19,hare,complete,1,793.200012207031,595
M015,off,19,hare,complete,2,789.299987792969,605.900024414062
M015,off,19,hare,complete,3,790.099975585938,611.599975585938
M015,off,19,hare,complete,4,793.599975585938,603.400024414062
M015,off,19,hare,complete,5,792.299987792969,605.900024414062
M015,off,19,hare,complete,6,799.900024414062,595.700012207031
M015,off,19,hare,complete,7,791.099975585938,594.599975585938
M015,off,19,hare,complete,8,791.599975585938,592.599975585938
M015,off,20,sportsCar,complete,1,783.400024414062,601.299987792969
M015,off,20,sportsCar,complete,2,763.599975585938,597.400024414062
M015,off,20,sportsCar,complete,3,763.799987792969,599.799987792969
M015,off,20,sportsCar,complete,4,768.700012207031,591.099975585938
M015,off,20,sportsCar,complete,5,771.700012207031,583.200012207031
M015,off,20,sportsCar,complete,6,772.299987792969,587.599975585938
M015,off,20,sportsCar,complete,7,773.099975585938,579.299987792969
M015,off,20,sportsCar,complete,8,781.599975585938,587.5
M015,off,21,bear,complete,1,769.599975585938,596
M015,off,21,bear,complete,2,770.299987792969,603
M015,off,21,bear,complete,3,772,605.700012207031
M015,off,21,bear,complete,4,774.200012207031,589.200012207031
M015,off,21,bear,complete,5,769.799987792969,585.900024414062
M015,off,21,bear,complete,6,772.799987792969,596.400024414062
M015,off,21,bear,complete,7,774.599975585938,606.200012207031
M015,off,21,bear,complete,8,769.299987792969,603.400024414062
M015,off,22,lamp,upper,1,811.099975585938,569.099975585938
M015,off,22,lamp,upper,2,794,579.700012207031
M015,off,22,lamp,upper,3,768.400024414062,575.400024414062
M015,off,22,lamp,upper,4,771.200012207031,570.599975585938
M015,off,22,lamp,upper,5,775,574.900024414062
M015,off,22,lamp,upper,6,783.400024414062,573.900024414062
M015,off,22,lamp,upper,7,776.900024414062,570.599975585938
M015,off,22,lamp,upper,8,780.900024414062,563.700012207031
M015,off,23,jeep,lower,1,811,640.299987792969
M015,off,23,jeep,lower,2,797.900024414062,651.400024414062
M015,off,23,jeep,lower,3,802.900024414062,642.900024414062
M015,off,23,jeep,lower,4,800.700012207031,638.599975585938
M015,off,23,jeep,lower,5,796.700012207031,635.900024414062
M015,off,23,jeep,lower,6,784.799987792969,628.099975585938
M015,off,23,jeep,lower,7,785.099975585938,627.5
M015,off,23,jeep,lower,8,783.200012207031,623.700012207031
M015,off,24,lamp,lower,1,771.599975585938,623.799987792969
M015,off,24,lamp,lower,2,760,610.400024414062
M015,off,24,lamp,lower,3,769,611.400024414062
M015,off,24,lamp,lower,4,766.700012207031,601.799987792969
M015,off,24,lamp,lower,5,768.200012207031,606.200012207031
M015,off,24,lamp,lower,6,775.099975585938,609.700012207031
M015,off,24,lamp,lower,7,775.099975585938,608
M015,off,24,lamp,lower,8,774.400024414062,613.799987792969
M015,on,1,elephant,lower,1,786.200012207031,589.799987792969
M015,on,1,elephant,lower,2,786.200012207031,590.5
M015,on,1,elephant,lower,3,778.700012207031,594.700012207031
M015,on,1,elephant,lower,4,763.5,594.599975585938
M015,on,1,elephant,lower,5,789.400024414062,585.900024414062
M015,on,1,elephant,lower,6,789,587.700012207031
M015,on,1,elephant,lower,7,785.700012207031,586.200012207031
M015,on,1,elephant,lower,8,787,586.700012207031
M015,on,2,hare,complete,1,790.5,591.400024414062
M015,on,2,hare,complete,2,791.700012207031,595.099975585938
M015,on,2,hare,complete,3,784.5,608
M015,on,2,hare,complete,4,780.799987792969,604.700012207031
M015,on,2,hare,complete,5,781.200012207031,603
M015,on,2,hare,complete,6,780.599975585938,600.099975585938
M015,on,2,hare,complete,7,782.400024414062,604.700012207031
M015,on,2,hare,complete,8,782.799987792969,593.099975585938
M015,on,3,hare,lower,1,785.400024414062,595.400024414062
M015,on,3,hare,lower,2,785.799987792969,595.599975585938
M015,on,3,hare,lower,3,788.599975585938,602
M015,on,3,hare,lower,4,783.299987792969,604.799987792969
M015,on,3,hare,lower,5,771.200012207031,603.799987792969
M015,on,3,hare,lower,6,778.200012207031,594
M015,on,3,hare,lower,7,779,596.400024414062
M015,on,3,hare,lower,8,776.299987792969,586.5
M015,on,4,teapot,upper,1,784.799987792969,574.099975585938
M015,on,4,teapot,upper,2,785.400024414062,577
M015,on,4,teapot,upper,3,784.099975585938,576.799987792969
M015,on,4,teapot,upper,4,786.799987792969,582.299987792969
M015,on,4,teapot,upper,5,778.099975585938,575.900024414062
M015,on,4,teapot,upper,6,782.099975585938,577.799987792969
M015,on,4,teapot,upper,7,786.200012207031,576.099975585938
M015,on,4,teapot,upper,8,786.900024414062,579.299987792969
M015,on,5,lamp,complete,1,789.599975585938,568.200012207031
M015,on,5,lamp,complete,2,786.799987792969,564.799987792969
M015,on,5,lamp,complete,3,787.5,567.900024414062
M015,on,5,lamp,complete,4,782.099975585938,577.900024414062
M015,on,5,lamp,complete,5,786,581.099975585938
M015,on,5,lamp,complete,6,788.299987792969,579.400024414062
M015,on,5,lamp,complete,7,787.5,573.700012207031
M015,on,5,lamp,complete,8,786.900024414062,574.099975585938
M015,on,6,jeep,upper,1,774.5,575.299987792969
M015,on,6,jeep,upper,2,784.700012207031,572.200012207031
M015,on,6,jeep,upper,3,780.299987792969,580.799987792969
M015,on,6,jeep,upper,4,773.099975585938,575.700012207031
M015,on,6,jeep,upper,5,778.099975585938,579.099975585938
M015,on,6,jeep,upper,6,782.299987792969,582.900024414062
M015,on,6,jeep,upper,7,769.299987792969,590.200012207031
M015,on,6,jeep,upper,8,765.299987792969,595.700012207031
M015,on,7,bear,lower,1,776,586.5
M015,on,7,bear,lower,2,779.5,586.5
M015,on,7,bear,lower,3,774.5,585.700012207031
M015,on,7,bear,lower,4,771.5,609.5
M015,on,7,bear,lower,5,772.200012207031,605.799987792969
M015,on,7,bear,lower,6,775.700012207031,604.400024414062
M015,on,7,bear,lower,7,777.799987792969,603.5
M015,on,7,bear,lower,8,780.5,593.299987792969
M015,on,8,teapot,complete,1,784.099975585938,602.5
M015,on,8,teapot,complete,2,782.099975585938,600.400024414062
M015,on,8,teapot,complete,3,777.900024414062,590.200012207031
M015,on,8,teapot,complete,4,783.099975585938,582.200012207031
M015,on,8,teapot,complete,5,783.599975585938,575.099975585938
M015,on,8,teapot,complete,6,782.700012207031,573.599975585938
M015,on,8,teapot,complete,7,782.400024414062,576.400024414062
M015,on,8,teapot,complete,8,779,571.599975585938
M015,on,9,jeep,complete,1,798.299987792969,587
M015,on,9,jeep,complete,2,796.400024414062,585.5
M015,on,9,jeep,complete,3,798.799987792969,590.700012207031
M015,on,9,jeep,complete,4,801.299987792969,585.700012207031
M015,on,9,jeep,complete,5,789.099975585938,582.700012207031
M015,on,9,jeep,complete,6,795,579.299987792969
M015,on,9,jeep,complete,7,796.599975585938,577.299987792969
M015,on,9,jeep,complete,8,792.200012207031,573.700012207031
M015,on,10,sportsCar,complete,1,783.5,592.799987792969
M015,on,10,sportsCar,complete,2,786.799987792969,574.400024414062
M015,on,10,sportsCar,complete,3,787.700012207031,577.5
M015,on,10,sportsCar,complete,4,789.400024414062,578.599975585938
M015,on,10,sportsCar,complete,5,787.5,571
M015,on,10,sportsCar,complete,6,789,573.200012207031
M015,on,10,sportsCar,complete,7,784.299987792969,577.200012207031
M015,on,10,sportsCar,complete,8,782.900024414062,578.5
M015,on,11,teapot,lower,1,788.200012207031,576.400024414062
M015,on,11,teapot,lower,2,788.299987792969,581
M015,on,11,teapot,lower,3,791,578.099975585938
M015,on,11,teapot,lower,4,789.900024414062,580.200012207031
M015,on,11,teapot,lower,5,796.599975585938,568.299987792969
M015,on,11,teapot,lower,6,787.700012207031,569.799987792969
M015,on,11,teapot,lower,7,786.900024414062,569.299987792969
M015,on,11,teapot,lower,8,781.599975585938,577.900024414062
M015,on,12,lamp,lower,1,791.599975585938,586.099975585938
M015,on,12,lamp,lower,2,773.099975585938,584.5
M015,on,12,lamp,lower,3,782.700012207031,592.700012207031
M015,on,12,lamp,lower,4,778.200012207031,597.900024414062
M015,on,12,lamp,lower,5,769.5,606.200012207031
M015,on,12,lamp,lower,6,763.599975585938,612
M015,on,12,lamp,lower,7,765.200012207031,609.299987792969
M015,on,12,lamp,lower,8,766.799987792969,597.599975585938
M015,on,13,bison,upper,1,779.099975585938,575.700012207031
M015,on,13,bison,upper,2,790.200012207031,564.700012207031
M015,on,13,bison,upper,3,789,570.099975585938
M015,on,13,bison,upper,4,787.900024414062,572.799987792969
M015,on,13,bison,upper,5,790.200012207031,576.799987792969
M015,on,13,bison,upper,6,793.5,572.200012207031
M015,on,13,bison,upper,7,792.700012207031,581.700012207031
M015,on,13,bison,upper,8,794.5,583.599975585938
M015,on,14,bear,upper,1,778.299987792969,591.400024414062
M015,on,14,bear,upper,2,774,596
M015,on,14,bear,upper,3,775,595.200012207031
M015,on,14,bear,upper,4,778.400024414062,592.099975585938
M015,on,14,bear,upper,5,777.700012207031,595.299987792969
M015,on,14,bear,upper,6,771.400024414062,598.799987792969
M015,on,14,bear,upper,7,768.5,603.799987792969
M015,on,14,bear,upper,8,775.099975585938,596.5
M015,on,15,lamp,upper,1,784.400024414062,586.799987792969
M015,on,15,lamp,upper,2,785,598.700012207031
M015,on,15,lamp,upper,3,793.900024414062,593.400024414062
M015,on,15,lamp,upper,4,784.200012207031,596.5
M015,on,15,lamp,upper,5,779.200012207031,599.200012207031
M015,on,15,lamp,upper,6,788.299987792969,593.599975585938
M015,on,15,lamp,upper,7,792,591.599975585938
M015,on,15,lamp,upper,8,790.700012207031,584.799987792969
M015,on,16,elephant,upper,1,789.299987792969,619.700012207031
M015,on,16,elephant,upper,2,797.099975585938,613.099975585938
M015,on,16,elephant,upper,3,790.900024414062,610.5
M015,on,16,elephant,upper,4,785.700012207031,610.099975585938
M015,on,16,elephant,upper,5,787.599975585938,612.700012207031
M015,on,16,elephant,upper,6,781.5,619.099975585938
M015,on,16,elephant,upper,7,781.200012207031,623
M015,on,16,elephant,upper,8,775.200012207031,595.599975585938
M015,on,17,bear,complete,1,785.900024414062,550
M015,on,17,bear,complete,2,790.200012207031,557.099975585938
M015,on,17,bear,complete,3,791.5,566.5
M015,on,17,bear,complete,4,1314.19995117188,2128.60009765625
M015,on,17,bear,complete,5,788.599975585938,562.599975585938
M015,on,17,bear,complete,6,791.799987792969,572
M015,on,17,bear,complete,7,790.299987792969,569
M015,on,17,bear,complete,8,788.5,576
M015,on,18,elephant,complete,1,793.799987792969,583.400024414062
M015,on,18,elephant,complete,2,794.400024414062,574.799987792969
M015,on,18,elephant,complete,3,792.799987792969,580.400024414062
M015,on,18,elephant,complete,4,793.200012207031,576.599975585938
M015,on,18,elephant,complete,5,790.5,574.099975585938
M015,on,18,elephant,complete,6,787.900024414062,584.700012207031
M015,on,18,elephant,complete,7,NaN,NaN
M015,on,18,elephant,complete,8,794.299987792969,590.900024414062
M015,on,19,bison,complete,1,786.700012207031,590.200012207031
M015,on,19,bison,complete,2,783.5,594.299987792969
M015,on,19,bison,complete,3,779.900024414062,597.299987792969
M015,on,19,bison,complete,4,782.900024414062,597.5
M015,on,19,bison,complete,5,786.099975585938,592.599975585938
M015,on,19,bison,complete,6,777.5,618.099975585938
M015,on,19,bison,complete,7,788.299987792969,594.400024414062
M015,on,19,bison,complete,8,792.099975585938,597.099975585938
M015,on,20,sportsCar,upper,1,786,615
M015,on,20,sportsCar,upper,2,791.299987792969,606.299987792969
M015,on,20,sportsCar,upper,3,789.700012207031,603.200012207031
M015,on,20,sportsCar,upper,4,790.099975585938,601
M015,on,20,sportsCar,upper,5,779,600.900024414062
M015,on,20,sportsCar,upper,6,780.5,593.400024414062
M015,on,20,sportsCar,upper,7,779,590.200012207031
M015,on,20,sportsCar,upper,8,777.799987792969,597.900024414062
M015,on,21,sportsCar,lower,1,782.299987792969,594.200012207031
M015,on,21,sportsCar,lower,2,783.5,598.5
M015,on,21,sportsCar,lower,3,779.700012207031,595.5
M015,on,21,sportsCar,lower,4,777.599975585938,596.799987792969
M015,on,21,sportsCar,lower,5,774.799987792969,604.099975585938
M015,on,21,sportsCar,lower,6,779.299987792969,597.700012207031
M015,on,21,sportsCar,lower,7,NaN,NaN
M015,on,21,sportsCar,lower,8,787.5,590.599975585938
M015,on,22,bison,lower,1,792.700012207031,588.400024414062
M015,on,22,bison,lower,2,796.5,596.5
M015,on,22,bison,lower,3,793,596.299987792969
M015,on,22,bison,lower,4,789.200012207031,591.400024414062
M015,on,22,bison,lower,5,788.900024414062,594.700012207031
M015,on,22,bison,lower,6,793.799987792969,594.400024414062
M015,on,22,bison,lower,7,797.900024414062,594.5
M015,on,22,bison,lower,8,795.5,593.599975585938
M015,on,23,jeep,lower,1,794.700012207031,595.900024414062
M015,on,23,jeep,lower,2,797.799987792969,597.5
M015,on,23,jeep,lower,3,793.599975585938,598.299987792969
M015,on,23,jeep,lower,4,789.799987792969,604.099975585938
M015,on,23,jeep,lower,5,793.200012207031,608.900024414062
M015,on,23,jeep,lower,6,793.200012207031,598.099975585938
M015,on,23,jeep,lower,7,795.5,592.5
M015,on,23,jeep,lower,8,798.299987792969,594.400024414062
M015,on,24,hare,upper,1,792.299987792969,597.5
M015,on,24,hare,upper,2,799.5,586.400024414062
M015,on,24,hare,upper,3,790.400024414062,581.900024414062
M015,on,24,hare,upper,4,785.5,573.900024414062
M015,on,24,hare,upper,5,786.799987792969,568.5
M015,on,24,hare,upper,6,789.099975585938,559.5
M015,on,24,hare,upper,7,787.900024414062,563
M015,on,24,hare,upper,8,792.099975585938,563.799987792969
M124,off,1,teapot,upper,1,734.900024414062,602.900024414062
M124,off,1,teapot,upper,2,740.299987792969,613.200012207031
M124,off,1,teapot,upper,3,754.700012207031,600.299987792969
M124,off,1,teapot,upper,4,756.599975585938,596.599975585938
M124,off,1,teapot,upper,5,761.799987792969,598.599975585938
M124,off,1,teapot,upper,6,760,598.200012207031
M124,off,1,teapot,upper,7,781.5,601.200012207031
M124,off,1,teapot,upper,8,775.099975585938,610.200012207031
M124,off,2,jeep,lower,1,748.700012207031,603
M124,off,2,jeep,lower,2,765.5,608.700012207031
M124,off,2,jeep,lower,3,777.099975585938,604.200012207031
M124,off,2,jeep,lower,4,775.200012207031,604.700012207031
M124,off,2,jeep,lower,5,779.099975585938,614.5
M124,off,2,jeep,lower,6,790,609.5
M124,off,2,jeep,lower,7,788.299987792969,606.099975585938
M124,off,2,jeep,lower,8,771.900024414062,605.900024414062
M124,off,3,elephant,upper,1,737.400024414062,599.099975585938
M124,off,3,elephant,upper,2,746.400024414062,602.200012207031
M124,off,3,elephant,upper,3,757.299987792969,613.599975585938
M124,off,3,elephant,upper,4,769,610.400024414062
M124,off,3,elephant,upper,5,785.799987792969,607.5
M124,off,3,elephant,upper,6,784.599975585938,608.799987792969
M124,off,3,elephant,upper,7,780.900024414062,602.400024414062
M124,off,3,elephant,upper,8,786.099975585938,598.5
M124,off,4,jeep,complete,1,747.200012207031,597.900024414062
M124,off,4,jeep,complete,2,738.900024414062,598.900024414062
M124,off,4,jeep,complete,3,747.599975585938,597.5
M124,off,4,jeep,complete,4,756.599975585938,590
M124,off,4,jeep,complete,5,760.400024414062,587.5
M124,off,4,jeep,complete,6,766.400024414062,589.400024414062
M124,off,4,jeep,complete,7,783.200012207031,588
M124,off,4,jeep,complete,8,780,588.700012207031
M124,off,5,lamp,upper,1,757.700012207031,583.099975585938
M124,off,5,lamp,upper,2,762.900024414062,595
M124,off,5,lamp,upper,3,761.700012207031,594
M124,off,5,lamp,upper,4,765.5,599.099975585938
M124,off,5,lamp,upper,5,773,594.599975585938
M124,off,5,lamp,upper,6,776.900024414062,597.799987792969
M124,off,5,lamp,upper,7,774.200012207031,614.900024414062
M124,off,5,lamp,upper,8,779.900024414062,611.299987792969
M124,off,6,bison,complete,1,731.599975585938,596.799987792969
M124,off,6,bison,complete,2,734.200012207031,598
M124,off,6,bison,complete,3,744.900024414062,600.099975585938
M124,off,6,bison,complete,4,743.700012207031,600.900024414062
M124,off,6,bison,complete,5,741.799987792969,606.900024414062
M124,off,6,bison,complete,6,746.700012207031,602.400024414062
M124,off,6,bison,complete,7,755,612.599975585938
M124,off,6,bison,complete,8,756.200012207031,618.700012207031
M124,off,7,jeep,upper,1,753.299987792969,578.099975585938
M124,off,7,jeep,upper,2,750.599975585938,594.900024414062
M124,off,7,jeep,upper,3,756.400024414062,589.5
M124,off,7,jeep,upper,4,771,593.799987792969
M124,off,7,jeep,upper,5,779.5,595.5
M124,off,7,jeep,upper,6,763.299987792969,601.700012207031
